category,name,nameZh,nickname,description,descriptionZh,super,property,supersededBy,domain,range,inverseOf,schemaUrl
class,ActivateAction,动作：启动,打开,The act of starting or activating a device or application (e.g. starting a timer or turning on a flashlight).,启动或激活设备或应用程序的行为（例如启动定时器或打开手电筒）。,http://kgs.mykg.ai/ControlAction,"http://kgs.mykg.ai/actionStatus, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/agent, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/endTime, http://kgs.mykg.ai/error, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/instrument, http://kgs.mykg.ai/location, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/name, http://kgs.mykg.ai/object, http://kgs.mykg.ai/participant, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/result, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/startTime, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/target, http://kgs.mykg.ai/url",,,,,http://schema.org/ActivateAction
class,ActiveActionStatus,,,"An in-progress action (e.g, while watching the movie, or driving to a location).",,http://kgs.mykg.ai/ActionStatusType,,,,,,http://schema.org/ActiveActionStatus
class,AddAction,动作：添加,"增加,增添,扩充",The act of editing by adding an object to a collection.,通过向集合添加对象来编辑的行为。,http://kgs.mykg.ai/UpdateAction,"http://kgs.mykg.ai/actionStatus, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/agent, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/collection, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/endTime, http://kgs.mykg.ai/error, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/instrument, http://kgs.mykg.ai/location, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/name, http://kgs.mykg.ai/object, http://kgs.mykg.ai/participant, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/result, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/startTime, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/target, http://kgs.mykg.ai/targetCollection, http://kgs.mykg.ai/url",,,,,http://schema.org/AddAction
class,AdministrativeArea,行政区,"行政区划,政区","A geographical region, typically under the jurisdiction of a particular government.",一个地理区域，一般由特定政府管辖。,http://kgs.mykg.ai/Place,"http://kgs.mykg.ai/additionalProperty, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/address, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/amenityFeature, http://kgs.mykg.ai/branchCode, http://kgs.mykg.ai/containedIn, http://kgs.mykg.ai/containedInPlace, http://kgs.mykg.ai/containsPlace, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/event, http://kgs.mykg.ai/events, http://kgs.mykg.ai/faxNumber, http://kgs.mykg.ai/geo, http://kgs.mykg.ai/geoContains, http://kgs.mykg.ai/geoCoveredBy, http://kgs.mykg.ai/geoCovers, http://kgs.mykg.ai/geoCrosses, http://kgs.mykg.ai/geoDisjoint, http://kgs.mykg.ai/geoEquals, http://kgs.mykg.ai/geoIntersects, http://kgs.mykg.ai/geoOverlaps, http://kgs.mykg.ai/geoTouches, http://kgs.mykg.ai/geoWithin, http://kgs.mykg.ai/globalLocationNumber, http://kgs.mykg.ai/hasMap, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/isAccessibleForFree, http://kgs.mykg.ai/isicV4, http://kgs.mykg.ai/logo, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/map, http://kgs.mykg.ai/maps, http://kgs.mykg.ai/maximumAttendeeCapacity, http://kgs.mykg.ai/name, http://kgs.mykg.ai/openingHoursSpecification, http://kgs.mykg.ai/photo, http://kgs.mykg.ai/photos, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/publicAccess, http://kgs.mykg.ai/review, http://kgs.mykg.ai/reviews, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/slogan, http://kgs.mykg.ai/smokingAllowed, http://kgs.mykg.ai/specialOpeningHoursSpecification, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/telephone, http://kgs.mykg.ai/url",,,,,http://schema.org/AdministrativeArea
class,AdultEntertainment,成人娱乐场所,,An adult entertainment establishment.,成人娱乐场所,http://kgs.mykg.ai/EntertainmentBusiness,"http://kgs.mykg.ai/additionalProperty, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/address, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/alumni, http://kgs.mykg.ai/amenityFeature, http://kgs.mykg.ai/areaServed, http://kgs.mykg.ai/award, http://kgs.mykg.ai/awards, http://kgs.mykg.ai/branchCode, http://kgs.mykg.ai/branchOf, http://kgs.mykg.ai/brand, http://kgs.mykg.ai/contactPoint, http://kgs.mykg.ai/contactPoints, http://kgs.mykg.ai/containedIn, http://kgs.mykg.ai/containedInPlace, http://kgs.mykg.ai/containsPlace, http://kgs.mykg.ai/currenciesAccepted, http://kgs.mykg.ai/department, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/dissolutionDate, http://kgs.mykg.ai/duns, http://kgs.mykg.ai/email, http://kgs.mykg.ai/employee, http://kgs.mykg.ai/employees, http://kgs.mykg.ai/event, http://kgs.mykg.ai/events, http://kgs.mykg.ai/faxNumber, http://kgs.mykg.ai/founder, http://kgs.mykg.ai/founders, http://kgs.mykg.ai/foundingDate, http://kgs.mykg.ai/foundingLocation, http://kgs.mykg.ai/funder, http://kgs.mykg.ai/geo, http://kgs.mykg.ai/geoContains, http://kgs.mykg.ai/geoCoveredBy, http://kgs.mykg.ai/geoCovers, http://kgs.mykg.ai/geoCrosses, http://kgs.mykg.ai/geoDisjoint, http://kgs.mykg.ai/geoEquals, http://kgs.mykg.ai/geoIntersects, http://kgs.mykg.ai/geoOverlaps, http://kgs.mykg.ai/geoTouches, http://kgs.mykg.ai/geoWithin, http://kgs.mykg.ai/globalLocationNumber, http://kgs.mykg.ai/hasMap, http://kgs.mykg.ai/hasOfferCatalog, http://kgs.mykg.ai/hasPOS, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/isAccessibleForFree, http://kgs.mykg.ai/isicV4, http://kgs.mykg.ai/legalName, http://kgs.mykg.ai/leiCode, http://kgs.mykg.ai/location, http://kgs.mykg.ai/logo, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/makesOffer, http://kgs.mykg.ai/map, http://kgs.mykg.ai/maps, http://kgs.mykg.ai/maximumAttendeeCapacity, http://kgs.mykg.ai/member, http://kgs.mykg.ai/memberOf, http://kgs.mykg.ai/members, http://kgs.mykg.ai/naics, http://kgs.mykg.ai/name, http://kgs.mykg.ai/numberOfEmployees, http://kgs.mykg.ai/openingHours, http://kgs.mykg.ai/openingHoursSpecification, http://kgs.mykg.ai/owns, http://kgs.mykg.ai/parentOrganization, http://kgs.mykg.ai/paymentAccepted, http://kgs.mykg.ai/photo, http://kgs.mykg.ai/photos, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/priceRange, http://kgs.mykg.ai/publicAccess, http://kgs.mykg.ai/publishingPrinciples, http://kgs.mykg.ai/review, http://kgs.mykg.ai/reviews, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/seeks, http://kgs.mykg.ai/serviceArea, http://kgs.mykg.ai/slogan, http://kgs.mykg.ai/smokingAllowed, http://kgs.mykg.ai/specialOpeningHoursSpecification, http://kgs.mykg.ai/sponsor, http://kgs.mykg.ai/subOrganization, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/taxID, http://kgs.mykg.ai/telephone, http://kgs.mykg.ai/url, http://kgs.mykg.ai/vatID",,,,,http://schema.org/AdultEntertainment
class,AggregateOffer,总体报价,整体报价,"When a single product is associated with multiple offers (for example, the same pair of shoes is offered by different merchants), then AggregateOffer can be used.",当单个产品与多个报价相关联（例如，同一双鞋子由不同商家提供）时，可以使用AggregateOffer。,http://kgs.mykg.ai/Offer,"http://kgs.mykg.ai/acceptedPaymentMethod, http://kgs.mykg.ai/addOn, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/advanceBookingRequirement, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/areaServed, http://kgs.mykg.ai/availability, http://kgs.mykg.ai/availabilityEnds, http://kgs.mykg.ai/availabilityStarts, http://kgs.mykg.ai/availableAtOrFrom, http://kgs.mykg.ai/availableDeliveryMethod, http://kgs.mykg.ai/businessFunction, http://kgs.mykg.ai/category, http://kgs.mykg.ai/deliveryLeadTime, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/eligibleCustomerType, http://kgs.mykg.ai/eligibleDuration, http://kgs.mykg.ai/eligibleQuantity, http://kgs.mykg.ai/eligibleRegion, http://kgs.mykg.ai/eligibleTransactionVolume, http://kgs.mykg.ai/gtin12, http://kgs.mykg.ai/gtin13, http://kgs.mykg.ai/gtin14, http://kgs.mykg.ai/gtin8, http://kgs.mykg.ai/highPrice, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/includesObject, http://kgs.mykg.ai/ineligibleRegion, http://kgs.mykg.ai/inventoryLevel, http://kgs.mykg.ai/itemCondition, http://kgs.mykg.ai/itemOffered, http://kgs.mykg.ai/lowPrice, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/mpn, http://kgs.mykg.ai/name, http://kgs.mykg.ai/offerCount, http://kgs.mykg.ai/offeredBy, http://kgs.mykg.ai/offers, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/price, http://kgs.mykg.ai/priceCurrency, http://kgs.mykg.ai/priceSpecification, http://kgs.mykg.ai/priceValidUntil, http://kgs.mykg.ai/review, http://kgs.mykg.ai/reviews, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/seller, http://kgs.mykg.ai/serialNumber, http://kgs.mykg.ai/sku, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/url, http://kgs.mykg.ai/validFrom, http://kgs.mykg.ai/validThrough, http://kgs.mykg.ai/warranty",,,,,http://schema.org/AggregateOffer
class,AggregateRating,总体评分,整体评分,The average rating based on multiple ratings or reviews.,基于多个评级或评论的平均评分。「aggregate」有「聚集、汇总、合计、意义，对应「总体评分」较贴切,http://kgs.mykg.ai/Rating,"http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/author, http://kgs.mykg.ai/bestRating, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/itemReviewed, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/name, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/ratingCount, http://kgs.mykg.ai/ratingValue, http://kgs.mykg.ai/reviewAspect, http://kgs.mykg.ai/reviewCount, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/url, http://kgs.mykg.ai/worstRating",,,,,http://schema.org/AggregateRating
class,AgreeAction,动作：同意,,"The act of expressing a consistency of opinion with the object. An agent agrees to/about an object (a proposition, topic or theme) with participants.","对一件事物表达一致性观点的动作。 一个主语在一个事物(命题,话题或主题)上同意参与者",http://kgs.mykg.ai/ReactAction,"http://kgs.mykg.ai/actionStatus, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/agent, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/endTime, http://kgs.mykg.ai/error, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/instrument, http://kgs.mykg.ai/location, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/name, http://kgs.mykg.ai/object, http://kgs.mykg.ai/participant, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/result, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/startTime, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/target, http://kgs.mykg.ai/url",,,,,http://schema.org/AgreeAction
class,Airline,航空公司,,An organization that provides flights for passengers.,在一条或多条路线上提供定期的航空运输公共服务的公司。,http://kgs.mykg.ai/Organization,"http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/address, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/alumni, http://kgs.mykg.ai/areaServed, http://kgs.mykg.ai/award, http://kgs.mykg.ai/awards, http://kgs.mykg.ai/boardingPolicy, http://kgs.mykg.ai/brand, http://kgs.mykg.ai/contactPoint, http://kgs.mykg.ai/contactPoints, http://kgs.mykg.ai/department, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/dissolutionDate, http://kgs.mykg.ai/duns, http://kgs.mykg.ai/email, http://kgs.mykg.ai/employee, http://kgs.mykg.ai/employees, http://kgs.mykg.ai/event, http://kgs.mykg.ai/events, http://kgs.mykg.ai/faxNumber, http://kgs.mykg.ai/founder, http://kgs.mykg.ai/founders, http://kgs.mykg.ai/foundingDate, http://kgs.mykg.ai/foundingLocation, http://kgs.mykg.ai/funder, http://kgs.mykg.ai/globalLocationNumber, http://kgs.mykg.ai/hasOfferCatalog, http://kgs.mykg.ai/hasPOS, http://kgs.mykg.ai/iataCode, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/isicV4, http://kgs.mykg.ai/legalName, http://kgs.mykg.ai/leiCode, http://kgs.mykg.ai/location, http://kgs.mykg.ai/logo, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/makesOffer, http://kgs.mykg.ai/member, http://kgs.mykg.ai/memberOf, http://kgs.mykg.ai/members, http://kgs.mykg.ai/naics, http://kgs.mykg.ai/name, http://kgs.mykg.ai/numberOfEmployees, http://kgs.mykg.ai/owns, http://kgs.mykg.ai/parentOrganization, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/publishingPrinciples, http://kgs.mykg.ai/review, http://kgs.mykg.ai/reviews, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/seeks, http://kgs.mykg.ai/serviceArea, http://kgs.mykg.ai/slogan, http://kgs.mykg.ai/sponsor, http://kgs.mykg.ai/subOrganization, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/taxID, http://kgs.mykg.ai/telephone, http://kgs.mykg.ai/url, http://kgs.mykg.ai/vatID",,,,,http://schema.org/Airline
class,Airport,飞机场,机场,An airport.,飞机场,http://kgs.mykg.ai/CivicStructure,"http://kgs.mykg.ai/additionalProperty, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/address, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/amenityFeature, http://kgs.mykg.ai/branchCode, http://kgs.mykg.ai/containedIn, http://kgs.mykg.ai/containedInPlace, http://kgs.mykg.ai/containsPlace, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/event, http://kgs.mykg.ai/events, http://kgs.mykg.ai/faxNumber, http://kgs.mykg.ai/geo, http://kgs.mykg.ai/geoContains, http://kgs.mykg.ai/geoCoveredBy, http://kgs.mykg.ai/geoCovers, http://kgs.mykg.ai/geoCrosses, http://kgs.mykg.ai/geoDisjoint, http://kgs.mykg.ai/geoEquals, http://kgs.mykg.ai/geoIntersects, http://kgs.mykg.ai/geoOverlaps, http://kgs.mykg.ai/geoTouches, http://kgs.mykg.ai/geoWithin, http://kgs.mykg.ai/globalLocationNumber, http://kgs.mykg.ai/hasMap, http://kgs.mykg.ai/iataCode, http://kgs.mykg.ai/icaoCode, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/isAccessibleForFree, http://kgs.mykg.ai/isicV4, http://kgs.mykg.ai/logo, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/map, http://kgs.mykg.ai/maps, http://kgs.mykg.ai/maximumAttendeeCapacity, http://kgs.mykg.ai/name, http://kgs.mykg.ai/openingHours, http://kgs.mykg.ai/openingHoursSpecification, http://kgs.mykg.ai/photo, http://kgs.mykg.ai/photos, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/publicAccess, http://kgs.mykg.ai/review, http://kgs.mykg.ai/reviews, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/slogan, http://kgs.mykg.ai/smokingAllowed, http://kgs.mykg.ai/specialOpeningHoursSpecification, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/telephone, http://kgs.mykg.ai/url",,,,,http://schema.org/Airport
class,AlbumRelease,,,AlbumRelease.,,http://kgs.mykg.ai/MusicAlbumReleaseType,,,,,,http://schema.org/AlbumRelease
class,AlignmentObject,教学达标情况,,An intangible item that describes an alignment between a learning resource and a node in an educational framework.,描述学习资源与教育框架中节点之间的对齐的无形项目,http://kgs.mykg.ai/Intangible,"http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/alignmentType, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/educationalFramework, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/name, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/targetDescription, http://kgs.mykg.ai/targetName, http://kgs.mykg.ai/targetUrl, http://kgs.mykg.ai/url",,,,,http://schema.org/AlignmentObject
class,AllWheelDriveConfiguration,,,All-wheel Drive is a transmission layout where the engine drives all four wheels.,,http://kgs.mykg.ai/DriveWheelConfigurationValue,,,,,,http://schema.org/AllWheelDriveConfiguration
class,AllocateAction,动作：分配,"分派,分拨",The act of organizing tasks/objects/events by associating resources to it.,通过将资源关联到对象来组织任务/事物/事件的行为,http://kgs.mykg.ai/OrganizeAction,"http://kgs.mykg.ai/actionStatus, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/agent, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/endTime, http://kgs.mykg.ai/error, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/instrument, http://kgs.mykg.ai/location, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/name, http://kgs.mykg.ai/object, http://kgs.mykg.ai/participant, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/result, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/startTime, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/target, http://kgs.mykg.ai/url",,,,,http://schema.org/AllocateAction
class,AmusementPark,游乐园,,An amusement park.,一个游玩的公园,http://kgs.mykg.ai/EntertainmentBusiness,"http://kgs.mykg.ai/additionalProperty, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/address, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/alumni, http://kgs.mykg.ai/amenityFeature, http://kgs.mykg.ai/areaServed, http://kgs.mykg.ai/award, http://kgs.mykg.ai/awards, http://kgs.mykg.ai/branchCode, http://kgs.mykg.ai/branchOf, http://kgs.mykg.ai/brand, http://kgs.mykg.ai/contactPoint, http://kgs.mykg.ai/contactPoints, http://kgs.mykg.ai/containedIn, http://kgs.mykg.ai/containedInPlace, http://kgs.mykg.ai/containsPlace, http://kgs.mykg.ai/currenciesAccepted, http://kgs.mykg.ai/department, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/dissolutionDate, http://kgs.mykg.ai/duns, http://kgs.mykg.ai/email, http://kgs.mykg.ai/employee, http://kgs.mykg.ai/employees, http://kgs.mykg.ai/event, http://kgs.mykg.ai/events, http://kgs.mykg.ai/faxNumber, http://kgs.mykg.ai/founder, http://kgs.mykg.ai/founders, http://kgs.mykg.ai/foundingDate, http://kgs.mykg.ai/foundingLocation, http://kgs.mykg.ai/funder, http://kgs.mykg.ai/geo, http://kgs.mykg.ai/geoContains, http://kgs.mykg.ai/geoCoveredBy, http://kgs.mykg.ai/geoCovers, http://kgs.mykg.ai/geoCrosses, http://kgs.mykg.ai/geoDisjoint, http://kgs.mykg.ai/geoEquals, http://kgs.mykg.ai/geoIntersects, http://kgs.mykg.ai/geoOverlaps, http://kgs.mykg.ai/geoTouches, http://kgs.mykg.ai/geoWithin, http://kgs.mykg.ai/globalLocationNumber, http://kgs.mykg.ai/hasMap, http://kgs.mykg.ai/hasOfferCatalog, http://kgs.mykg.ai/hasPOS, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/isAccessibleForFree, http://kgs.mykg.ai/isicV4, http://kgs.mykg.ai/legalName, http://kgs.mykg.ai/leiCode, http://kgs.mykg.ai/location, http://kgs.mykg.ai/logo, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/makesOffer, http://kgs.mykg.ai/map, http://kgs.mykg.ai/maps, http://kgs.mykg.ai/maximumAttendeeCapacity, http://kgs.mykg.ai/member, http://kgs.mykg.ai/memberOf, http://kgs.mykg.ai/members, http://kgs.mykg.ai/naics, http://kgs.mykg.ai/name, http://kgs.mykg.ai/numberOfEmployees, http://kgs.mykg.ai/openingHours, http://kgs.mykg.ai/openingHoursSpecification, http://kgs.mykg.ai/owns, http://kgs.mykg.ai/parentOrganization, http://kgs.mykg.ai/paymentAccepted, http://kgs.mykg.ai/photo, http://kgs.mykg.ai/photos, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/priceRange, http://kgs.mykg.ai/publicAccess, http://kgs.mykg.ai/publishingPrinciples, http://kgs.mykg.ai/review, http://kgs.mykg.ai/reviews, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/seeks, http://kgs.mykg.ai/serviceArea, http://kgs.mykg.ai/slogan, http://kgs.mykg.ai/smokingAllowed, http://kgs.mykg.ai/specialOpeningHoursSpecification, http://kgs.mykg.ai/sponsor, http://kgs.mykg.ai/subOrganization, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/taxID, http://kgs.mykg.ai/telephone, http://kgs.mykg.ai/url, http://kgs.mykg.ai/vatID",,,,,http://schema.org/AmusementPark
class,AnimalShelter,动物收容所,"动物收容中心,动物领养中心,动物救助站",Animal shelter.,动物收容所,http://kgs.mykg.ai/LocalBusiness,"http://kgs.mykg.ai/additionalProperty, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/address, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/alumni, http://kgs.mykg.ai/amenityFeature, http://kgs.mykg.ai/areaServed, http://kgs.mykg.ai/award, http://kgs.mykg.ai/awards, http://kgs.mykg.ai/branchCode, http://kgs.mykg.ai/branchOf, http://kgs.mykg.ai/brand, http://kgs.mykg.ai/contactPoint, http://kgs.mykg.ai/contactPoints, http://kgs.mykg.ai/containedIn, http://kgs.mykg.ai/containedInPlace, http://kgs.mykg.ai/containsPlace, http://kgs.mykg.ai/currenciesAccepted, http://kgs.mykg.ai/department, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/dissolutionDate, http://kgs.mykg.ai/duns, http://kgs.mykg.ai/email, http://kgs.mykg.ai/employee, http://kgs.mykg.ai/employees, http://kgs.mykg.ai/event, http://kgs.mykg.ai/events, http://kgs.mykg.ai/faxNumber, http://kgs.mykg.ai/founder, http://kgs.mykg.ai/founders, http://kgs.mykg.ai/foundingDate, http://kgs.mykg.ai/foundingLocation, http://kgs.mykg.ai/funder, http://kgs.mykg.ai/geo, http://kgs.mykg.ai/geoContains, http://kgs.mykg.ai/geoCoveredBy, http://kgs.mykg.ai/geoCovers, http://kgs.mykg.ai/geoCrosses, http://kgs.mykg.ai/geoDisjoint, http://kgs.mykg.ai/geoEquals, http://kgs.mykg.ai/geoIntersects, http://kgs.mykg.ai/geoOverlaps, http://kgs.mykg.ai/geoTouches, http://kgs.mykg.ai/geoWithin, http://kgs.mykg.ai/globalLocationNumber, http://kgs.mykg.ai/hasMap, http://kgs.mykg.ai/hasOfferCatalog, http://kgs.mykg.ai/hasPOS, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/isAccessibleForFree, http://kgs.mykg.ai/isicV4, http://kgs.mykg.ai/legalName, http://kgs.mykg.ai/leiCode, http://kgs.mykg.ai/location, http://kgs.mykg.ai/logo, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/makesOffer, http://kgs.mykg.ai/map, http://kgs.mykg.ai/maps, http://kgs.mykg.ai/maximumAttendeeCapacity, http://kgs.mykg.ai/member, http://kgs.mykg.ai/memberOf, http://kgs.mykg.ai/members, http://kgs.mykg.ai/naics, http://kgs.mykg.ai/name, http://kgs.mykg.ai/numberOfEmployees, http://kgs.mykg.ai/openingHours, http://kgs.mykg.ai/openingHoursSpecification, http://kgs.mykg.ai/owns, http://kgs.mykg.ai/parentOrganization, http://kgs.mykg.ai/paymentAccepted, http://kgs.mykg.ai/photo, http://kgs.mykg.ai/photos, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/priceRange, http://kgs.mykg.ai/publicAccess, http://kgs.mykg.ai/publishingPrinciples, http://kgs.mykg.ai/review, http://kgs.mykg.ai/reviews, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/seeks, http://kgs.mykg.ai/serviceArea, http://kgs.mykg.ai/slogan, http://kgs.mykg.ai/smokingAllowed, http://kgs.mykg.ai/specialOpeningHoursSpecification, http://kgs.mykg.ai/sponsor, http://kgs.mykg.ai/subOrganization, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/taxID, http://kgs.mykg.ai/telephone, http://kgs.mykg.ai/url, http://kgs.mykg.ai/vatID",,,,,http://schema.org/AnimalShelter
